telemetry.time,deviceId,telemetry.co2
2022-12-07T18:45:00.0000000,AMNO-03,742
2022-12-07T18:45:00.0000000,DA00110044,614
2022-12-07T18:42:12.0000000,DA00110034,941
2022-12-07T18:41:07.0000000,DA00110034,928
2022-12-07T18:36:28.0000000,DA00110034,926
2022-12-07T18:39:53.0000000,DA00110034,906
2022-12-07T18:35:13.0000000,DA00110034,930
2022-12-07T18:38:47.0000000,DA00110034,922
2022-12-07T18:37:33.0000000,DA00110034,911
2022-12-07T18:33:59.0000000,DA00110034,904
2022-12-07T18:32:53.0000000,DA00110034,903
2022-12-07T18:30:34.0000000,DA00110034,934
2022-12-07T18:31:39.0000000,DA00110034,930
2022-12-07T18:43:48.0000000,AMNO-03,747
2022-12-07T18:42:36.0000000,AMNO-03,736
2022-12-07T18:41:24.0000000,AMNO-03,749
2022-12-07T18:40:13.0000000,AMNO-03,749
2022-12-07T18:39:01.0000000,AMNO-03,743
2022-12-07T18:37:49.0000000,AMNO-03,741
2022-12-07T18:34:15.0000000,AMNO-03,760
2022-12-07T18:33:03.0000000,AMNO-03,764
2022-12-07T18:31:51.0000000,AMNO-03,771
2022-12-07T18:36:38.0000000,AMNO-03,768
2022-12-07T18:35:26.0000000,AMNO-03,751
2022-12-07T18:30:40.0000000,AMNO-03,749
2022-12-07T18:44:54.0000000,AMNO-01,767
2022-12-07T18:42:30.0000000,AMNO-01,785
2022-12-07T18:43:42.0000000,AMNO-01,778
2022-12-07T18:41:19.0000000,AMNO-01,771
2022-12-07T18:38:57.0000000,AMNO-01,794
2022-12-07T18:40:07.0000000,AMNO-01,766
2022-12-07T18:37:44.0000000,AMNO-01,800
2022-12-07T18:40:01.0000000,DA00110047,534
2022-12-07T18:36:33.0000000,AMNO-01,781
2022-12-07T18:34:09.0000000,AMNO-01,753
2022-12-07T18:35:21.0000000,AMNO-01,780
2022-12-07T18:32:58.0000000,AMNO-01,775
2022-12-07T18:42:41.0000000,DA00100001,800
2022-12-07T18:41:35.0000000,DA00100001,771
2022-12-07T18:31:45.0000000,AMNO-01,771
2022-12-07T18:30:34.0000000,AMNO-01,772
2022-12-07T18:40:20.0000000,DA00100001,760
2022-12-07T18:37:56.0000000,DA00100001,812
2022-12-07T18:36:42.0000000,DA00100001,809
2022-12-07T18:39:02.0000000,DA00100001,803
2022-12-07T18:34:22.0000000,DA00100001,788
2022-12-07T18:35:36.0000000,DA00100001,805
2022-12-07T18:33:17.0000000,DA00100001,807
2022-12-07T18:32:00.0000000,DA00100001,774
2022-12-07T18:30:45.0000000,DA00100001,789
2022-12-07T18:43:22.0000000,DA00110045,566
2022-12-07T18:44:28.0000000,DA00110045,634
2022-12-07T18:39:47.0000000,DA00110045,584
2022-12-07T18:40:52.0000000,DA00110045,621
2022-12-07T18:42:06.0000000,DA00110045,602
2022-12-07T18:38:29.0000000,DA00110045,619
2022-12-07T18:34:50.0000000,DA00110045,557
2022-12-07T18:33:45.0000000,DA00110045,553
2022-12-07T18:37:24.0000000,DA00110045,615
2022-12-07T18:36:07.0000000,DA00110045,619
2022-12-07T18:31:23.0000000,DA00110045,561
2022-12-07T18:32:28.0000000,DA00110045,556
2022-12-07T18:30:07.0000000,DA00110045,577
2022-12-07T18:43:47.0000000,DA00110044,611
2022-12-07T18:42:40.0000000,DA00110044,628
2022-12-07T18:37:52.0000000,DA00110044,624
2022-12-07T18:39:06.0000000,DA00110044,619
2022-12-07T18:40:21.0000000,DA00110044,619
2022-12-07T18:41:26.0000000,DA00110044,620
2022-12-07T18:34:27.0000000,DA00110044,628
2022-12-07T18:33:12.0000000,DA00110044,633
2022-12-07T18:36:46.0000000,DA00110044,616
2022-12-07T18:35:32.0000000,DA00110044,640
2022-12-07T18:31:58.0000000,DA00110044,637
2022-12-07T18:30:52.0000000,DA00110044,599
2022-12-07T18:42:09.0000000,DA00110043,537
2022-12-07T18:43:30.0000000,DA00110043,545
2022-12-07T18:44:47.0000000,DA00110043,550
2022-12-07T18:31:32.0000000,DA00110043,584
2022-12-07T18:30:13.0000000,DA00110043,549
2022-12-07T18:44:40.0000000,DA00110041,620
2022-12-07T18:43:22.0000000,DA00110041,597
2022-12-07T18:41:01.0000000,DA00110041,601
2022-12-07T18:42:06.0000000,DA00110041,605
2022-12-07T18:39:44.0000000,DA00110041,618
2022-12-07T18:36:05.0000000,DA00110041,595
2022-12-07T18:37:22.0000000,DA00110041,601
2022-12-07T18:38:39.0000000,DA00110041,621
2022-12-07T18:35:00.0000000,DA00110041,618
2022-12-07T18:31:22.0000000,DA00110041,606
2022-12-07T18:32:38.0000000,DA00110041,599
2022-12-07T18:33:43.0000000,DA00110041,606
2022-12-07T18:30:06.0000000,DA00110041,617
2022-12-07T18:42:16.0000000,DA00110040,822
2022-12-07T18:43:22.0000000,DA00110040,798
2022-12-07T18:44:36.0000000,DA00110040,777
