telemetry.time,deviceId,telemetry.co2
2023-01-18T15:43:38.0000000,DA00110047,533
2023-01-18T15:43:16.0000000,DA00110034,732
2023-01-18T15:44:21.0000000,DA00110034,736
2023-01-18T15:43:59.0000000,DA00100001,661
2023-01-18T15:38:27.0000000,DA00110034,748
2023-01-18T15:40:47.0000000,DA00110034,755
2023-01-18T15:42:01.0000000,DA00110034,739
2023-01-18T15:39:42.0000000,DA00110034,760
2023-01-18T15:37:22.0000000,DA00110034,764
2023-01-18T15:34:53.0000000,DA00110034,778
2023-01-18T15:36:07.0000000,DA00110034,780
2023-01-18T15:33:47.0000000,DA00110034,766
2023-01-18T15:32:32.0000000,DA00110034,768
2023-01-18T15:30:12.0000000,DA00110034,747
2023-01-18T15:31:27.0000000,DA00110034,756
2023-01-18T15:43:47.0000000,AMNO-01,689
2023-01-18T15:42:35.0000000,AMNO-01,694
2023-01-18T15:38:59.0000000,AMNO-01,691
2023-01-18T15:41:23.0000000,AMNO-01,679
2023-01-18T15:40:11.0000000,AMNO-01,672
2023-01-18T15:36:35.0000000,AMNO-01,674
2023-01-18T15:37:47.0000000,AMNO-01,677
2023-01-18T15:43:53.0000000,DA00110045,590
2023-01-18T15:42:47.0000000,DA00110045,631
2023-01-18T15:34:11.0000000,AMNO-01,690
2023-01-18T15:35:24.0000000,AMNO-01,689
2023-01-18T15:33:00.0000000,AMNO-01,702
2023-01-18T15:31:44.0000000,AMNO-01,694
2023-01-18T15:30:31.0000000,AMNO-01,701
2023-01-18T15:42:59.0000000,DA00110043,583
2023-01-18T15:37:44.0000000,DA00110047,508
2023-01-18T15:44:13.0000000,DA00110043,589
2023-01-18T15:42:24.0000000,DA00110047,515
2023-01-18T15:38:59.0000000,DA00110047,528
2023-01-18T15:36:30.0000000,DA00110047,542
2023-01-18T15:41:18.0000000,DA00110047,495
2023-01-18T15:40:04.0000000,DA00110047,508
2023-01-18T15:35:23.0000000,DA00110047,500
2023-01-18T15:34:06.0000000,DA00110047,512
2023-01-18T15:31:45.0000000,DA00110047,501
2023-01-18T15:33:01.0000000,DA00110047,510
2023-01-18T15:44:09.0000000,DA00110042,696
2023-01-18T15:30:40.0000000,DA00110047,511
2023-01-18T15:42:42.0000000,DA00100001,679
2023-01-18T15:40:22.0000000,DA00100001,646
2023-01-18T15:36:48.0000000,DA00100001,647
2023-01-18T15:39:07.0000000,DA00100001,632
2023-01-18T15:38:02.0000000,DA00100001,643
2023-01-18T15:41:27.0000000,DA00100001,641
2023-01-18T15:35:33.0000000,DA00100001,647
2023-01-18T15:34:27.0000000,DA00100001,665
2023-01-18T15:33:10.0000000,DA00100001,645
2023-01-18T15:41:32.0000000,DA00110045,623
2023-01-18T15:36:53.0000000,DA00110045,603
2023-01-18T15:37:58.0000000,DA00110045,614
