telemetry.time,deviceId,telemetry.co2
2022-11-30T16:56:57.0000000,DA00110034,1178
2022-11-30T16:55:51.0000000,DA00110034,1177
2022-11-30T16:54:37.0000000,DA00110034,1219
2022-11-30T16:53:31.0000000,DA00110034,1183
2022-11-30T16:52:17.0000000,DA00110034,1226
2022-11-30T16:51:11.0000000,DA00110034,1214
2022-11-30T16:49:55.0000000,DA00110034,1172
2022-11-30T16:48:41.0000000,DA00110034,1196
2022-11-30T16:47:35.0000000,DA00110034,1171
2022-11-30T16:58:50.0000000,AMNO-03,1211
2022-11-30T16:46:21.0000000,DA00110034,1206
2022-11-30T16:57:37.0000000,AMNO-03,1218
2022-11-30T16:45:14.0000000,DA00110034,1247
2022-11-30T16:56:26.0000000,AMNO-03,1210
2022-11-30T16:55:14.0000000,AMNO-03,1238
2022-11-30T16:54:03.0000000,AMNO-03,1198
2022-11-30T16:52:51.0000000,AMNO-03,1225
2022-11-30T16:50:25.0000000,AMNO-03,1222
2022-11-30T16:51:39.0000000,AMNO-03,1187
2022-11-30T16:48:02.0000000,AMNO-03,1208
2022-11-30T16:49:13.0000000,AMNO-03,1187
2022-11-30T16:45:38.0000000,AMNO-03,1185
2022-11-30T16:46:50.0000000,AMNO-03,1184
2022-11-30T16:59:47.0000000,AMNO-01,1128
2022-11-30T16:58:34.0000000,AMNO-01,1109
2022-11-30T16:57:45.0000000,DA00110044,1143
2022-11-30T16:58:51.0000000,DA00110044,1150
2022-11-30T16:54:55.0000000,AMNO-01,1107
2022-11-30T16:57:21.0000000,AMNO-01,1102
2022-11-30T16:56:07.0000000,AMNO-01,1095
2022-11-30T16:53:44.0000000,AMNO-01,1107
2022-11-30T16:51:21.0000000,AMNO-01,1133
2022-11-30T16:57:39.0000000,DA00110041,1190
2022-11-30T16:52:32.0000000,AMNO-01,1126
2022-11-30T16:50:08.0000000,AMNO-01,1095
2022-11-30T16:48:57.0000000,AMNO-01,1113
2022-11-30T16:47:45.0000000,AMNO-01,1106
2022-11-30T16:58:45.0000000,DA00100001,899
2022-11-30T16:48:01.0000000,DA00100001,884
2022-11-30T16:59:52.0000000,DA00100001,905
2022-11-30T16:59:20.0000000,DA00110045,1116
2022-11-30T16:45:22.0000000,AMNO-01,1150
2022-11-30T16:46:33.0000000,AMNO-01,1137
2022-11-30T16:58:15.0000000,DA00110045,1124
2022-11-30T16:46:55.0000000,DA00100001,898
2022-11-30T16:48:30.0000000,DA00110045,1061
2022-11-30T16:54:33.0000000,DA00110045,1084
2022-11-30T16:45:37.0000000,DA00100001,912
2022-11-30T16:52:09.0000000,DA00110045,1090
2022-11-30T16:53:14.0000000,DA00110045,1077
2022-11-30T16:56:58.0000000,DA00110045,1167
2022-11-30T16:50:53.0000000,DA00110045,1105
2022-11-30T16:49:46.0000000,DA00110045,1086
2022-11-30T16:46:07.0000000,DA00110045,1077
2022-11-30T16:47:12.0000000,DA00110045,1069
2022-11-30T16:55:51.0000000,DA00110045,1123
2022-11-30T16:58:42.0000000,DA00110043,929
2022-11-30T16:56:28.0000000,DA00110044,1107
2022-11-30T16:52:45.0000000,DA00110044,1090
2022-11-30T16:54:04.0000000,DA00110044,1131
2022-11-30T16:46:47.0000000,DA00110044,1141
2022-11-30T16:45:42.0000000,DA00110044,1143
2022-11-30T16:55:09.0000000,DA00110044,1120
2022-11-30T16:57:42.0000000,DA00110042,1157
2022-11-30T16:58:56.0000000,DA00110042,1146
2022-11-30T16:57:37.0000000,DA00110043,931
2022-11-30T16:55:17.0000000,DA00110043,955
2022-11-30T16:56:22.0000000,DA00110043,897
2022-11-30T16:54:02.0000000,DA00110043,1008
2022-11-30T16:58:59.0000000,DA00110040,1332
2022-11-30T16:47:03.0000000,DA00110040,1324
2022-11-30T16:57:53.0000000,DA00110040,1352
2022-11-30T16:55:17.0000000,DA00110036,1107
2022-11-30T16:50:23.0000000,DA00110043,964
2022-11-30T16:52:44.0000000,DA00110043,1024
2022-11-30T16:51:39.0000000,DA00110043,1030
2022-11-30T16:48:03.0000000,DA00110043,1081
2022-11-30T16:46:58.0000000,DA00110043,1123
2022-11-30T16:49:18.0000000,DA00110043,1063
2022-11-30T16:45:44.0000000,DA00110043,1091
2022-11-30T16:56:37.0000000,DA00110042,1143
2022-11-30T16:54:17.0000000,DA00110042,1175
2022-11-30T16:55:22.0000000,DA00110042,1190
2022-11-30T16:59:45.0000000,DA00110038,1122
2022-11-30T16:53:02.0000000,DA00110042,1202
2022-11-30T16:51:48.0000000,DA00110042,1182
2022-11-30T16:49:28.0000000,DA00110042,1184
2022-11-30T16:50:43.0000000,DA00110042,1155
2022-11-30T16:48:23.0000000,DA00110042,1170
2022-11-30T16:47:08.0000000,DA00110042,1170
2022-11-30T16:45:54.0000000,DA00110042,1178
2022-11-30T16:55:19.0000000,DA00110041,1194
2022-11-30T16:56:34.0000000,DA00110041,1208
2022-11-30T16:52:59.0000000,DA00110041,1199
2022-11-30T16:54:04.0000000,DA00110041,1223
2022-11-30T16:51:43.0000000,DA00110041,1221
2022-11-30T16:59:35.0000000,DA00110039,1312
2022-11-30T16:50:38.0000000,DA00110041,1172
2022-11-30T16:57:40.0000000,DA00110037,1086
2022-11-30T16:58:46.0000000,DA00110037,1115
2022-11-30T16:48:08.0000000,DA00110041,1197
2022-11-30T16:49:21.0000000,DA00110041,1182
2022-11-30T16:45:58.0000000,DA00110040,1311
2022-11-30T16:58:29.0000000,DA00110039,1310
2022-11-30T16:56:05.0000000,DA00110039,1296
2022-11-30T16:57:12.0000000,DA00110039,1328
2022-11-30T16:54:48.0000000,DA00110039,1282
2022-11-30T16:53:33.0000000,DA00110039,1325
2022-11-30T16:45:10.0000000,DA00110039,1322
2022-11-30T16:51:09.0000000,DA00110039,1300
2022-11-30T16:52:27.0000000,DA00110039,1325
2022-11-30T16:59:42.0000000,DA00110032,1330
2022-11-30T16:58:45.0000000,DA00110049,1041
2022-11-30T16:58:40.0000000,DA00110038,1120
2022-11-30T16:52:49.0000000,DA00110038,1084
2022-11-30T16:56:22.0000000,DA00110037,1109
2022-11-30T16:55:15.0000000,DA00110037,1107
2022-11-30T16:46:57.0000000,DA00110038,1063
2022-11-30T16:45:42.0000000,DA00110038,1078
2022-11-30T16:59:37.0000000,DA00130004,1172
2022-11-30T16:53:58.0000000,DA00110036,1104
2022-11-30T16:57:39.0000000,DA00110049,1085
2022-11-30T16:56:22.0000000,DA00110049,1204
2022-11-30T16:53:57.0000000,DA00110049,1208
2022-11-30T16:55:04.0000000,DA00110049,1196
2022-11-30T16:52:40.0000000,DA00110049,1202
2022-11-30T16:51:34.0000000,DA00110049,1225
2022-11-30T16:50:17.0000000,DA00110049,1244
2022-11-30T16:49:01.0000000,DA00110049,1210
